1,0.8113207547169812
2,0.8113207547169812
3,0.8301886792452831
4,0.8301886792452831
5,0.8113207547169812
6,0.8301886792452831
7,0.8301886792452831
8,0.8301886792452831
9,0.8301886792452831
10,0.8301886792452831
11,0.7924528301886793
12,0.7924528301886793
13,0.7924528301886793
14,0.7924528301886793
15,0.7924528301886793
16,0.7735849056603774
17,0.7735849056603774
18,0.7735849056603774
19,0.7735849056603774
20,0.7735849056603774
21,0.7547169811320755
22,0.7547169811320755
23,0.7547169811320755
24,0.7547169811320755
25,0.7547169811320755
26,0.7735849056603774
27,0.7735849056603774
28,0.7735849056603774
29,0.7735849056603774
30,0.7735849056603774
31,0.7735849056603774
32,0.7735849056603774
33,0.7735849056603774
34,0.7735849056603774
35,0.7735849056603774
36,0.7735849056603774
37,0.7735849056603774
38,0.7735849056603774
39,0.7735849056603774
40,0.7735849056603774
41,0.7735849056603774
42,0.7735849056603774
43,0.7735849056603774
44,0.7735849056603774
45,0.7547169811320755
46,0.7547169811320755
47,0.7547169811320755
48,0.7547169811320755
49,0.7547169811320755
50,0.7547169811320755
51,0.7547169811320755
52,0.7547169811320755
53,0.7547169811320755
54,0.7547169811320755
55,0.7547169811320755
56,0.7547169811320755
57,0.7547169811320755
58,0.7547169811320755
59,0.7547169811320755
60,0.7547169811320755
61,0.7547169811320755
62,0.7547169811320755
63,0.7547169811320755
64,0.7547169811320755
65,0.7547169811320755
66,0.7547169811320755
67,0.7547169811320755
68,0.7547169811320755
69,0.7547169811320755
70,0.7547169811320755
71,0.7547169811320755
72,0.7547169811320755
73,0.7547169811320755
74,0.7547169811320755
75,0.7547169811320755
76,0.7547169811320755
77,0.7547169811320755
78,0.7547169811320755
79,0.7547169811320755
80,0.7547169811320755
81,0.7547169811320755
82,0.7547169811320755
83,0.7547169811320755
84,0.7547169811320755
85,0.7547169811320755
86,0.7547169811320755
87,0.7547169811320755
88,0.7547169811320755
89,0.7547169811320755
90,0.7547169811320755
91,0.7547169811320755
92,0.7547169811320755
93,0.7547169811320755
94,0.7547169811320755
95,0.7547169811320755
96,0.7547169811320755
97,0.7547169811320755
98,0.7547169811320755
99,0.7547169811320755
100,0.7547169811320755
101,0.7547169811320755
102,0.7547169811320755
103,0.7547169811320755
104,0.7547169811320755
105,0.7547169811320755
106,0.7547169811320755
107,0.7547169811320755
108,0.7547169811320755
109,0.7547169811320755
110,0.7547169811320755
111,0.7547169811320755
112,0.7547169811320755
113,0.7547169811320755
114,0.7547169811320755
115,0.7547169811320755
116,0.7547169811320755
117,0.7547169811320755
118,0.7547169811320755
119,0.7547169811320755
